"選區(95-100年)","議員","年","建議筆數","建議金額(單位：千元)","顧別人建議金額(千元)","顧別人人均建議金額(千元)","族群別","性別","政黨","族群","委員會召集人","委員會副召集人","召集人","委員會召集人類別","縣長、議員與鄉鎮市首長選舉年","勝選幅度DQ","選區規模","選區類型","人口數","政治獻金金額 (單位：千元)","資深程度","自由財源","自由財源比","代表性 （單位：千）","所屬選區鄉鎮市","利益座落地點（鄉鎮市）"
"臺東縣第四選區","陳宏宗",100,15,1466.96,97,90.23,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第四選區","陳宏宗",100,15,1466.96,50,46.51,"漢族",1,1,0,0,0,0,4,0,0.761130137,2,2,31382,0,0,9.940880327,0.09940880327,0.01,"鹿野鄉、關山鎮、海端鄉、池上鄉","臺東市"
"臺東縣第一選區","陳志峰",100,18,1368.36,95,88.37,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","陳志峰",100,18,1368.36,49,45.58,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","陳志峰",100,18,1368.36,95,88.37,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","陳志峰",100,18,1368.36,89,82.79,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","池上鄉"
"臺東縣第一選區","陳志峰",100,18,1368.36,47,43.72,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","陳志峰",100,18,1368.36,50,46.51,"漢族",1,0,0,0,1,1,5,0,1.147173011,10,2,116401,0,0,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,456,424.18,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","太麻里鄉"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,99,92.09,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","東河鄉"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,98,91.16,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","東河鄉"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,98,91.16,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","東河鄉"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,98,91.16,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","達仁鄉"
"臺東縣第六選區","陳‧藍姆洛",100,7,2295.8,64,59.53,"阿美族",1,4,1,0,1,1,1,0,0.9988351776,3,4,18897,283.575,0,11.08381866,0.1108381866,0.01,"台東市","關山鎮"
"臺東縣第一選區","黃秋",100,19,1895.8,25,23.26,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,68,63.26,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,92,85.58,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,99,92.09,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,99,92.09,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,98,91.16,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,90,83.72,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","黃秋",100,19,1895.8,150,139.53,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","黃秋",100,19,1895.8,99,92.09,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第一選區","黃秋",100,19,1895.8,90,83.72,"漢族",0,0,0,1,0,1,3,0,0.6965504931,10,2,116401,543.51875,5,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
"臺東縣第九選區","劉純歌",100,22,2163.7,42,39.07,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,17692,0,1,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","劉純歌",100,22,2163.7,42,39.07,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,17692,0,1,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","劉純歌",100,22,2163.7,200,186.05,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,17692,0,1,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","劉純歌",100,22,2163.7,98,91.16,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,17692,0,1,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","劉純歌",100,22,2163.7,100,93.02,"阿美族",0,1,1,0,0,0,0,0,0.5916083916,2,4,17692,0,1,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第七選區","蔡義勇",100,5,870.69,75,69.77,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","成功鎮"
"臺東縣第七選區","蔡義勇",100,5,870.69,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","東河鄉"
"臺東縣第七選區","蔡義勇",100,5,870.69,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","長濱鄉"
"臺東縣第七選區","蔡義勇",100,5,870.69,200,186.05,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,95,88.37,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,96,89.3,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,97,90.23,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,95,88.37,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第七選區","蔡義勇",100,5,870.69,30,27.91,"排灣族",1,1,1,0,0,0,0,0,1.307259878,2,4,14517,62.3865,3,11.08381866,0.1108381866,0.01,"卑南鄉、太麻里鄉、金峰鄉、達仁鄉、大武鄉、蘭嶼鄉","臺東市"
"臺東縣第一選區","謝明珠",100,6,319.07,100,93.02,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","大武鄉"
"臺東縣第一選區","謝明珠",100,6,319.07,30,27.91,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","謝明珠",100,6,319.07,1000,930.23,"漢族",0,0,0,0,0,0,0,0,0.8455308135,10,2,116401,0,3,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第九選區","嚴惠美",100,17,1552.55,200,186.05,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","金峰鄉"
"臺東縣第九選區","嚴惠美",100,17,1552.55,80,74.42,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","鹿野鄉"
"臺東縣第九選區","嚴惠美",100,17,1552.55,50,46.51,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,33,30.7,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,200,186.05,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,86,80,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,94,87.44,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,80,74.42,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,98,91.16,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","臺東市"
"臺東縣第九選區","嚴惠美",100,17,1552.55,94,87.44,"阿美族",0,0,1,0,0,0,0,0,0.8010171647,2,4,17692,0,0,12.03805164,0.1203805164,0.01,"東河鄉、綠島鄉、成功鎮、長濱鄉","關山鎮"
"臺東縣第一選區","饒慶鈴",100,13,811.16,98,91.16,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","大武鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,98,91.16,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,200,186.05,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,60,55.81,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,49,45.58,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","太麻里鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,49,45.58,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","饒慶鈴",100,13,811.16,50,46.51,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","饒慶鈴",100,13,811.16,52,48.37,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","成功鎮"
"臺東縣第一選區","饒慶鈴",100,13,811.16,30,27.91,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,80,74.42,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","卑南鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,47,43.72,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,97,90.23,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,97,90.23,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","東河鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,50,46.51,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,98,91.16,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,50,46.51,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","鹿野鄉"
"臺東縣第一選區","饒慶鈴",100,13,811.16,90,83.72,"漢族",0,1,0,0,0,0,0,0,0.8359587666,10,2,116401,503.81825,2,23.75107607,0.2375107607,0.02,"台東市、蘭嶼鄉、綠島","關山鎮"
